ID_POL;Fecha_Siniestro;TipoSin;Costes
B98199;11/05/2017;Daños Propios;404,01
B98222;10/09/2017;Daños Propios;106,35
B98222;10/09/2017;Daños Propios;241,13
B98222;10/09/2017;Daños Propios;544,91
B98224;04/03/2017;Daños Propios;299,73
B98239;22/09/2017;Daños Propios;2149,77
B98243;05/01/2018;Daños Propios;292,35
B98243;05/01/2018;Daños Propios;346,39
B98243;05/01/2018;Daños Propios;471,58
B98243;05/01/2018;Daños Propios;807,83
B98271;02/11/2017;Daños Propios;184,2
B98271;02/11/2017;Daños Propios;390,25
B98271;02/11/2017;Daños Propios;488,23
B98271;02/11/2017;Daños Propios;504,04
B98271;02/11/2017;Daños Propios;519,83
B98282;28/07/2017;Daños Propios;2601,57
B98290;26/03/2017;Daños Propios;700,95
B98295;01/02/2017;Daños Propios;523,78
B98295;13/11/2017;Daños Propios;530,44
B98308;07/03/2017;Daños Propios;635,94
B98323;09/09/2017;Daños Propios;367,06
B98332;27/11/2017;Daños Propios;160,84
B98332;27/11/2017;Daños Propios;163,89
B98337;23/06/2017;Daños Propios;1789,73
B98364;16/10/2017;Daños Propios;56,76
B98364;16/10/2017;Daños Propios;283,91
B98364;16/10/2017;Daños Propios;302,51
B98364;16/10/2017;Daños Propios;445,78
B98364;16/10/2017;Daños Propios;474,82
B98368;23/12/2017;Daños Propios;268,74
B98368;23/12/2017;Daños Propios;414,69
B98368;23/12/2017;Daños Propios;676,32
B98368;23/12/2017;Daños Propios;676,32
B98375;30/09/2017;Daños Propios;257,6
B98375;30/09/2017;Daños Propios;289,88
B98375;30/09/2017;Daños Propios;366,01
B98375;30/09/2017;Daños Propios;376,04
B98402;19/11/2017;Daños Propios;112,47
B98473;18/07/2017;Daños Propios;467,37
B98513;26/09/2017;Daños Propios;92,19
B98513;09/10/2017;Daños Propios;334,91
B98513;14/11/2017;Daños Propios;474,65
B98518;17/07/2017;Daños Propios;416,13
B98523;05/05/2017;Daños Propios;1906,15
B98535;17/11/2017;Daños Propios;162,73
B98535;17/11/2017;Daños Propios;267,59
B98535;17/11/2017;Daños Propios;274,69
B98535;17/11/2017;Daños Propios;379,42
B98535;17/11/2017;Daños Propios;393,24
B98564;07/10/2017;Daños Propios;529,02
B98564;18/11/2017;Daños Propios;1693,37
B98604;08/05/2017;Daños Propios;155,99
B98604;08/05/2017;Daños Propios;275,67
B98604;08/05/2017;Daños Propios;348,56
B98604;08/05/2017;Daños Propios;355,71
B98604;08/05/2017;Daños Propios;388,26
B98604;05/07/2017;Daños Propios;667,97
B98609;25/07/2017;Daños Propios;478,66
B98619;11/04/2017;Daños Propios;499,49
B98625;18/09/2017;Daños Propios;248,89
B98625;13/11/2017;Daños Propios;488,08
B98625;01/11/2017;Daños Propios;590,48
B98625;08/10/2017;Daños Propios;1387,33
B98626;04/11/2017;Daños Propios;156,03
B98626;04/11/2017;Daños Propios;181,32
B98646;22/10/2017;Daños Propios;1290,4
B98661;03/12/2017;Daños Propios;3746,44
B98732;03/11/2017;Daños Propios;14487,8
B98737;26/11/2017;Daños Propios;299,73
B98752;24/11/2017;Daños Propios;101,29
B98752;10/06/2017;Daños Propios;300,58
B98752;21/11/2017;Daños Propios;477,09
B98754;02/10/2017;Daños Propios;1157,45
B98773;28/09/2017;Daños Propios;748,32
B98793;25/09/2017;Daños Propios;258,59
B98805;18/01/2017;Daños Propios;1298,03
B98843;02/07/2017;Daños Propios;338,68
B98856;12/05/2017;Daños Propios;542,03
B98862;28/03/2017;Daños Propios;559,95
B98887;02/09/2017;Daños Propios;99,39
B98891;14/12/2017;Daños Propios;416,07
B98908;29/09/2017;Daños Propios;159,46
B98908;29/09/2017;Daños Propios;283,11
B98908;29/09/2017;Daños Propios;285,23
B98908;29/09/2017;Daños Propios;346,65
B98908;29/09/2017;Daños Propios;393,03
B98908;29/09/2017;Daños Propios;434,56
B98915;17/01/2017;Daños Propios;423,31
B98921;15/08/2017;Daños Propios;407,47
B98923;09/09/2017;Daños Propios;427,61
B98926;01/01/2017;Daños Propios;257,78
B98927;18/08/2017;Daños Propios;247,69
B98935;13/11/2017;Daños Propios;173,43
B98935;13/11/2017;Daños Propios;267,32
B98935;13/11/2017;Daños Propios;277,39
B98935;13/11/2017;Daños Propios;361,89
B98935;13/11/2017;Daños Propios;528,44
B98958;28/01/2017;Daños Propios;1075,13
B98960;12/02/2017;Daños Propios;7897,71
B98988;10/11/2017;Daños Propios;201,36
B98988;10/11/2017;Daños Propios;307,27
B98999;14/10/2017;Daños Propios;366,44
B99040;25/11/2017;Daños Propios;351,85
B99043;14/11/2017;Daños Propios;857,01
B99044;15/09/2017;Daños Propios;412,21
B99053;18/01/2017;Daños Propios;567,14
B99062;27/11/2017;Daños Propios;820,79
B99064;04/11/2017;Daños Propios;193,57
B99064;04/11/2017;Daños Propios;198,75
B99064;09/06/2017;Daños Propios;249,19
B99067;27/01/2017;Daños Propios;411,16
B99067;25/05/2017;Daños Propios;4751,43
B99074;03/11/2017;Daños Propios;566,04
B99104;19/11/2017;Daños Propios;158,86
B99104;19/11/2017;Daños Propios;213,08
B99116;25/09/2017;Daños Propios;268,02
B99120;27/10/2017;Daños Propios;276,06
B99130;10/11/2017;Daños Propios;202,36
B99130;30/10/2017;Daños Propios;410,18
B99130;30/10/2017;Daños Propios;504,04
B99144;10/07/2017;Daños Propios;359,44
B99166;21/10/2017;Daños Propios;677,53
B99167;24/09/2017;Daños Propios;577,96
B99181;28/01/2017;Daños Propios;319,47
B99191;02/02/2017;Daños Propios;362,39
B99222;06/11/2017;Daños Propios;383,74
B99236;05/11/2017;Daños Propios;188,48
B99236;05/11/2017;Daños Propios;279,41
B99262;03/01/2017;Daños Propios;327,23
B99303;14/04/2017;Daños Propios;37,4
B99349;24/01/2017;Daños Propios;2672,91
B99378;15/07/2017;Daños Propios;106,95
B99395;31/07/2017;Daños Propios;756,91
B99397;10/05/2017;Daños Propios;325,2
B99400;10/07/2017;Daños Propios;301,06
B99403;24/04/2017;Daños Propios;849,15
B99448;12/05/2017;Daños Propios;316,9
B99464;20/08/2017;Daños Propios;71,96
B99464;30/01/2018;Daños Propios;299,63
B99469;21/05/2017;Daños Propios;687,74
B99472;19/09/2017;Daños Propios;145,92
B99472;19/09/2017;Daños Propios;199,08
B99506;07/01/2018;Daños Propios;238,96
B99507;21/01/2017;Daños Propios;549,26
B99533;11/01/2017;Daños Propios;276,86
B99538;12/11/2017;Daños Propios;186,12
B99538;11/10/2017;Daños Propios;376,63
B99555;28/10/2017;Daños Propios;295,08
B99558;11/06/2017;Daños Propios;581,35
B99559;27/10/2017;Daños Propios;297,67
B99559;10/11/2017;Daños Propios;1828,96
B99561;03/06/2017;Daños Propios;192,15
B99569;28/11/2017;Daños Propios;181,28
B99569;28/11/2017;Daños Propios;307,36
B99569;28/11/2017;Daños Propios;312,77
B99569;28/11/2017;Daños Propios;471,22
B99569;28/11/2017;Daños Propios;482,84
B99577;24/11/2017;Daños Propios;232,76
B99577;24/11/2017;Daños Propios;258,17
B99577;24/11/2017;Daños Propios;809,5
B99580;06/09/2017;Daños Propios;165,94
B99580;26/08/2017;Daños Propios;175,03
B99580;06/09/2017;Daños Propios;249,38
B99580;06/09/2017;Daños Propios;306,85
B99602;22/09/2017;Daños Propios;1107,38
B99607;10/04/2017;Daños Propios;2302,07
B99622;25/07/2017;Daños Propios;871,83
B99649;12/09/2017;Daños Propios;347,9
B99649;03/02/2017;Daños Propios;611,62
B99657;29/11/2017;Daños Propios;202
B99657;29/11/2017;Daños Propios;324,32
B99657;29/11/2017;Daños Propios;396,38
B99657;29/11/2017;Daños Propios;444,46
B99657;29/11/2017;Daños Propios;451,53
B99658;18/11/2017;Daños Propios;158,74
B99658;18/11/2017;Daños Propios;183,34
B99658;18/11/2017;Daños Propios;331,67
B99661;19/07/2017;Daños Propios;553,49
B99662;09/03/2017;Daños Propios;962,76
B99695;13/11/2017;Daños Propios;152,23
B99695;13/11/2017;Daños Propios;196,11
B99695;11/11/2017;Daños Propios;237,17
B99717;27/10/2017;Daños Propios;664,62
B99729;10/02/2017;Daños Propios;95,95
B99729;07/02/2017;Daños Propios;152,01
B99735;10/12/2017;Daños Propios;1030,58
B99748;02/11/2017;Daños Propios;245,27
B99762;28/02/2017;Daños Propios;1178,33
B99772;19/11/2017;Daños Propios;221,15
B99783;08/11/2017;Daños Propios;241,49
B99787;04/09/2017;Daños Propios;201,1
B99787;03/09/2017;Daños Propios;330,91
B99787;03/09/2017;Daños Propios;352,5
B99787;03/09/2017;Daños Propios;399,5
B99787;03/09/2017;Daños Propios;431,65
B99790;06/08/2017;Daños Propios;199,44
B99804;01/12/2017;Daños Propios;268,27
B99804;01/12/2017;Daños Propios;269,78
B99804;01/12/2017;Daños Propios;470,82
B99804;01/12/2017;Daños Propios;523,9
B99825;28/03/2017;Daños Propios;276,86
B99831;20/11/2017;Daños Propios;321,23
B99853;19/11/2017;Daños Propios;165,18
B99862;11/12/2017;Daños Propios;247,65
B99866;07/05/2017;Daños Propios;358,98
B99872;20/06/2017;Daños Propios;196,06
B99872;18/06/2017;Daños Propios;1056,02
B99882;23/09/2017;Daños Propios;99,24
B99885;01/04/2017;Daños Propios;2502,74
B99895;17/08/2017;Daños Propios;318,35
B99895;18/09/2017;Daños Propios;356,79
B99895;18/09/2017;Daños Propios;367,31
B99895;18/09/2017;Daños Propios;439,46
B99895;18/09/2017;Daños Propios;516,91
B99910;28/11/2017;Daños Propios;65,99
B99910;28/11/2017;Daños Propios;65,99
B99910;28/11/2017;Daños Propios;172,28
B99910;28/11/2017;Daños Propios;298,99
B99917;02/10/2017;Daños Propios;267,35
B99917;01/10/2017;Daños Propios;293,16
B99917;03/10/2017;Daños Propios;342,1
B99917;05/10/2017;Daños Propios;344,73
B99917;01/10/2017;Daños Propios;500,68
B99917;27/04/2017;Daños Propios;621,36
B99922;03/05/2017;Daños Propios;550,32
B99922;19/06/2017;Daños Propios;679,11
B99944;16/06/2017;Daños Propios;1571,09
B99944;17/06/2017;Daños Propios;2437,69
B99958;29/05/2017;Daños Propios;106,22
B99958;02/06/2017;Daños Propios;772,09
B99958;09/05/2017;Daños Propios;1323,86
B99967;01/05/2017;Daños Propios;608,93
B99981;12/05/2017;Daños Propios;674,51
B80003;24/04/2017;RC Corporal;420,5
B80099;21/07/2017;RC Corporal;0,5
B80101;03/04/2017;RC Corporal;219,33
B80243;30/06/2017;RC Corporal;1476,24
B80257;17/03/2017;RC Corporal;202,98
B80316;13/02/2017;RC Corporal;3275,28
B80360;28/01/2017;RC Corporal;2103,66
B80428;31/10/2017;RC Corporal;4281,84
B80468;26/06/2017;RC Corporal;147,16
B80490;26/03/2017;RC Corporal;613,08
B80517;14/01/2017;RC Corporal;1956,7
B80618;15/03/2017;RC Corporal;1176
B80619;15/07/2017;RC Corporal;843,45
B80628;30/07/2017;RC Corporal;3706,94
B80634;13/01/2017;RC Corporal;2438,91
B80634;06/01/2017;RC Corporal;2646,48
B80674;04/05/2017;RC Corporal;1895,3
B80835;16/07/2017;RC Corporal;980,2
B80882;24/10/2017;RC Corporal;2883,83
B80912;07/02/2017;RC Corporal;5155,45
B80928;02/05/2017;RC Corporal;3882
B80967;03/10/2017;RC Corporal;4052,04
B81017;01/06/2017;RC Corporal;1134,8
B81038;20/10/2017;RC Corporal;245
B81055;17/05/2017;RC Corporal;1084,71
B81239;19/07/2017;RC Corporal;18853,95
B81299;19/03/2017;RC Corporal;378,72
B81533;17/07/2017;RC Corporal;1092,3
B81540;15/10/2017;RC Corporal;12244,99
B81569;25/07/2017;RC Corporal;4106,88
B81593;08/07/2017;RC Corporal;463,03
B81600;02/04/2017;RC Corporal;3185,5
B81600;10/08/2017;RC Corporal;7259,51
B81612;09/07/2017;RC Corporal;1274,47
B81643;05/06/2017;RC Corporal;1133,42
B81687;07/02/2017;RC Corporal;6488,35
B81714;06/11/2017;RC Corporal;30420,71
B81755;25/04/2017;RC Corporal;3634,33
B81811;15/04/2017;RC Corporal;3405,76
B81825;04/01/2017;RC Corporal;8453,07
B81899;09/07/2017;RC Corporal;2615,36
B81906;11/08/2017;RC Corporal;604,57
B82006;08/04/2017;RC Corporal;498,13
B82091;21/09/2017;RC Corporal;9094,23
B82142;18/07/2017;RC Corporal;5948,97
B82148;22/05/2017;RC Corporal;364,19
B82148;27/08/2017;RC Corporal;462,19
B82164;13/02/2017;RC Corporal;4780,29
B82266;19/03/2017;RC Corporal;1511,7
B82299;30/04/2017;RC Corporal;3756,8
B82324;09/10/2017;RC Corporal;274,93
B82324;26/10/2017;RC Corporal;5267,83
B82376;18/03/2017;RC Corporal;2441,63
B82406;01/08/2017;RC Corporal;282,7
B82460;07/10/2017;RC Corporal;6882
B82541;01/02/2017;RC Corporal;3799,83
B82544;07/03/2017;RC Corporal;4297,45
B82619;23/05/2017;RC Corporal;3031,43
B82640;08/08/2017;RC Corporal;415,61
B82656;17/07/2017;RC Corporal;3586,71
B82710;17/09/2017;RC Corporal;412,34
B82722;15/01/2017;RC Corporal;1713
B82740;08/07/2017;RC Corporal;1238,16
B82760;20/06/2017;RC Corporal;283,1
B82834;31/10/2017;RC Corporal;509,61
B82835;16/06/2017;RC Corporal;2128,36
B82882;18/09/2017;RC Corporal;315,97
B82997;13/08/2017;RC Corporal;2312,7
B83111;06/06/2017;RC Corporal;11120,9
B83169;20/07/2017;RC Corporal;2400,56
B83173;02/10/2017;RC Corporal;2080,95
B83200;15/02/2017;RC Corporal;5923,98
B83223;16/04/2017;RC Corporal;1353,45
B83242;11/03/2017;RC Corporal;8522,06
B83259;03/10/2017;RC Corporal;3111,03
B83273;07/05/2017;RC Corporal;4496,1
B83298;26/09/2017;RC Corporal;2966,79
B83386;10/01/2017;RC Corporal;3918,77
B83393;14/03/2017;RC Corporal;1484,06
B83394;26/08/2017;RC Corporal;963,42
B83396;16/10/2017;RC Corporal;1753,62
B83569;30/05/2017;RC Corporal;3823,91
B83594;16/07/2017;RC Corporal;15602,08
B83616;19/09/2017;RC Corporal;2696,37
B83657;02/04/2017;RC Corporal;4944,97
B83657;09/06/2017;RC Corporal;6667,09
B83701;03/07/2017;RC Corporal;3937,16
B83713;31/05/2017;RC Corporal;216,65
B83717;08/08/2017;RC Corporal;546
B83848;28/03/2017;RC Corporal;2329,26
B83931;11/04/2017;RC Corporal;5,74
B83939;26/01/2017;RC Corporal;3918,77
B84008;06/02/2017;RC Corporal;4877,71
B84011;12/04/2017;RC Corporal;8477,19
B84088;05/06/2017;RC Corporal;10872,7
B84131;27/03/2017;RC Corporal;3066,66
B84236;28/07/2017;RC Corporal;1866,45
B84240;18/10/2017;RC Corporal;257,71
B84243;02/04/2017;RC Corporal;6767,21
B84257;01/06/2017;RC Corporal;6308,41
B84293;17/10/2017;RC Corporal;1810,88
B84414;15/04/2017;RC Corporal;2480,02
B84435;02/10/2017;RC Corporal;5983,45
B84459;27/03/2017;RC Corporal;461,01
B84529;14/04/2017;RC Corporal;594,38
B84576;02/02/2017;RC Corporal;6740,73
B84609;26/05/2017;RC Corporal;3955,56
B84637;04/03/2017;RC Corporal;951,44
B84745;19/05/2017;RC Corporal;406,38
B84791;12/09/2017;RC Corporal;2956,38
B84803;12/04/2017;RC Corporal;2486
B84815;06/10/2017;RC Corporal;5584,98
B84832;27/06/2017;RC Corporal;17590,29
B84838;18/03/2017;RC Corporal;1269,5
B84886;11/03/2017;RC Corporal;9965,86
B84888;06/03/2017;RC Corporal;1135,13
B84954;26/04/2017;RC Corporal;3461,32
B85038;05/10/2017;RC Corporal;521,44
B85041;29/01/2017;RC Corporal;1328,78
B85096;18/03/2017;RC Corporal;3601,6
B85124;02/10/2017;RC Corporal;471,66
B85157;11/03/2017;RC Corporal;8271,43
B85270;25/07/2017;RC Corporal;1098,85
B85274;28/10/2017;RC Corporal;2139,8
B85296;13/12/2017;RC Corporal;4734,13
B85343;15/02/2017;RC Corporal;1225
B85343;09/05/2017;RC Corporal;1285,87
B85343;03/07/2017;RC Corporal;9279
B85357;24/01/2017;RC Corporal;20839,49
B85422;03/01/2017;RC Corporal;21937,65
B85461;03/02/2017;RC Corporal;940,14
B85520;22/09/2017;RC Corporal;40011,76
B85579;12/05/2017;RC Corporal;6461,24
B85713;26/02/2017;RC Corporal;190,71
B85730;10/08/2017;RC Corporal;4303,89
B85743;03/06/2017;RC Corporal;6594,22
B85793;14/09/2017;RC Corporal;10431,93
B85838;04/01/2017;RC Corporal;3086,26
B85839;31/08/2017;RC Corporal;8049,81
B85857;21/05/2017;RC Corporal;2933,19
B85918;27/02/2017;RC Corporal;433,37
B85962;11/07/2017;RC Corporal;1127
B86016;31/03/2017;RC Corporal;3418,47
B86023;30/03/2017;RC Corporal;197,37
B86094;24/10/2017;RC Corporal;5579,34
B86096;14/02/2017;RC Corporal;6958,15
B86161;10/03/2017;RC Corporal;2625,66
B86247;14/02/2017;RC Corporal;1730,14
B86321;26/03/2017;RC Corporal;1175
B86396;06/04/2017;RC Corporal;4182,34
B86400;14/05/2017;RC Corporal;720,07
B86493;20/08/2017;RC Corporal;3055,56
B86498;13/02/2017;RC Corporal;1486,4
B86547;03/07/2017;RC Corporal;1089,01
B86683;05/11/2017;RC Corporal;489,82
B86683;17/07/2017;RC Corporal;16472,26
B86698;09/10/2017;RC Corporal;546
B86816;30/10/2017;RC Corporal;11257,63
B86853;06/10/2017;RC Corporal;4682
B86982;14/10/2017;RC Corporal;6968,06
B86990;22/01/2017;RC Corporal;2852,85
B87047;09/07/2017;RC Corporal;2132,66
B87048;16/03/2017;RC Corporal;1939,14
B87090;05/07/2017;RC Corporal;4515,86
B87145;13/02/2017;RC Corporal;25763,14
B87294;31/08/2017;RC Corporal;3994,39
B87306;09/02/2017;RC Corporal;2918,29
B87355;11/01/2017;RC Corporal;15436,17
B87367;18/09/2017;RC Corporal;1145,81
B87387;24/10/2017;RC Corporal;20386,8
B87502;20/08/2017;RC Corporal;5917,28
B87518;17/09/2017;RC Corporal;110,48
B87643;03/01/2017;RC Corporal;1573,46
B87688;26/05/2017;RC Corporal;590,46
B87698;03/11/2017;RC Corporal;4260,23
B87719;29/03/2017;RC Corporal;1127
B87768;11/09/2017;RC Corporal;2456,57
B87786;04/04/2017;RC Corporal;4220,91
B87798;28/10/2017;RC Corporal;2730,81
B87827;06/11/2017;RC Corporal;1127
B87847;14/03/2017;RC Corporal;1300,27
B87868;01/11/2017;RC Corporal;550,83
B87999;26/08/2017;RC Corporal;2783,76
B88042;01/01/2017;RC Corporal;1214,85
B88047;04/06/2017;RC Corporal;1721,2
B88106;18/02/2017;RC Corporal;4035,12
B88109;30/07/2017;RC Corporal;17869,04
B88195;26/01/2017;RC Corporal;1155,17
B88261;17/06/2017;RC Corporal;6809,35
B88295;05/08/2017;RC Corporal;217,98
B88320;20/06/2017;RC Corporal;6883,19
B88380;20/02/2017;RC Corporal;1575,92
B88405;12/02/2017;RC Corporal;981,21
B88421;28/01/2017;RC Corporal;886
B88542;17/06/2017;RC Corporal;1499,76
B88547;02/06/2017;RC Corporal;1586,2
B88560;25/06/2017;RC Corporal;1768,71
B88668;26/07/2017;RC Corporal;1464,77
B88753;29/05/2017;RC Corporal;1577,65
B88764;29/08/2017;RC Corporal;1539,57
B88850;16/10/2017;RC Corporal;51,8
B88892;22/02/2017;RC Corporal;355,75
B88947;06/09/2017;RC Corporal;1927,4
B89038;23/07/2017;RC Corporal;6555,64
B89050;14/05/2017;RC Corporal;599,6
B89082;30/10/2017;RC Corporal;905,25
B89112;25/09/2017;RC Corporal;850,51
B89158;30/07/2017;RC Corporal;4891,93
B89231;10/02/2017;RC Corporal;8141,17
B89250;29/08/2017;RC Corporal;1200,56
B89305;20/01/2017;RC Corporal;4864,01
B89320;28/10/2017;RC Corporal;161,77
B89336;10/07/2017;RC Corporal;6128,03
B89355;29/07/2017;RC Corporal;3988,92
B89367;27/10/2017;RC Corporal;363,09
B89377;03/10/2017;RC Corporal;1113,91
B89393;26/05/2017;RC Corporal;1158,19
B89423;29/03/2017;RC Corporal;10140,65
B89448;24/04/2017;RC Corporal;1055,31
B89452;04/08/2017;RC Corporal;6955,54
B89478;23/03/2017;RC Corporal;851,73
B89503;15/03/2017;RC Corporal;4510,4
B89549;27/01/2017;RC Corporal;4797,99
B89581;31/01/2017;RC Corporal;36393,34
B89604;19/03/2017;RC Corporal;3532,22
B89629;13/06/2017;RC Corporal;2319,08
B89652;03/03/2017;RC Corporal;4205,17
B89728;24/10/2017;RC Corporal;597,41
B89743;26/07/2017;RC Corporal;3929,67
B89756;14/04/2017;RC Corporal;921,59
B89772;25/07/2017;RC Corporal;9633,66
B89810;10/06/2017;RC Corporal;4017,34
B89880;31/01/2017;RC Corporal;2734,46
B89895;04/09/2017;RC Corporal;3155,47
B90024;29/03/2017;RC Corporal;4902,36
B90051;08/05/2017;RC Corporal;2200,59
B90087;16/09/2017;RC Corporal;116,85
B90186;31/05/2017;RC Corporal;301
B90227;06/10/2017;RC Corporal;16804,3
B90257;04/02/2017;RC Corporal;1912,25
B90303;24/06/2017;RC Corporal;527,41
B90321;30/03/2017;RC Corporal;733,34
B90321;03/05/2017;RC Corporal;922,77
B90377;23/04/2017;RC Corporal;3543,49
B90390;01/04/2017;RC Corporal;1032,37
B90409;14/05/2017;RC Corporal;2604,41
B90432;10/05/2017;RC Corporal;24200,56
B90583;20/03/2017;RC Corporal;369,47
B90745;04/03/2017;RC Corporal;2489,98
B90759;22/03/2017;RC Corporal;5019,87
B90925;13/06/2017;RC Corporal;374,7
B90973;26/02/2017;RC Corporal;1966,84
B90975;30/01/2017;RC Corporal;174,8
B90993;24/03/2017;RC Corporal;1183,14
B91064;22/03/2017;RC Corporal;9000,33
B91096;05/03/2017;RC Corporal;3516,23
B91096;31/07/2017;RC Corporal;3540,22
B91143;18/08/2017;RC Corporal;313,71
B91251;03/05/2017;RC Corporal;4058,25
B91260;31/07/2017;RC Corporal;4444,11
B91261;22/01/2017;RC Corporal;5479,77
B91278;26/06/2017;RC Corporal;381,6
B91278;17/07/2017;RC Corporal;3738,66
B91337;30/07/2017;RC Corporal;328,48
B91416;21/01/2017;RC Corporal;643,88
B91420;13/10/2017;RC Corporal;1056,29
B91502;29/09/2017;RC Corporal;165,12
B91610;27/09/2017;RC Corporal;382,38
B91735;30/01/2017;RC Corporal;17211,85
B91751;28/02/2017;RC Corporal;1808
B91856;24/03/2017;RC Corporal;8499,57
B91860;13/01/2017;RC Corporal;4571,5
B92041;01/11/2017;RC Corporal;226,59
B92110;26/04/2017;RC Corporal;323,67
B92116;31/10/2017;RC Corporal;1789,42
B92204;08/11/2017;RC Corporal;296,25
B92211;16/08/2017;RC Corporal;4792,91
B92274;21/05/2017;RC Corporal;1321,46
B92314;21/08/2017;RC Corporal;2515,34
B92363;13/11/2017;RC Corporal;8098,94
