ID_POL;Antigüedad;Forma_Pago;Comb;Sexo;Bonus_RC;start_date;end_date;Expuestos;Edad_FMT;Valor_FMT;Potencia_FMT;Peso_FMT;Carnet_FMT
B94922;5;A;D;1;50;42736;43084;348;04.35-50;03.16-20k;04.110-130;06. 1800;04.8-
B94923;5;A;G;1;50;42736;43078;342;05.50-65;02.10-16k;02.70-90;03. 1200;04.8-
B94924;10;A;D;1;50;42736;43063;327;05.50-65;02.10-16k;01.<70;03. 1200;04.8-
B94925;6;A;D;1;50;42736;43069;333;04.35-50;03.16-20k;05.130-150;05. 1600;04.8-
B94926;9;A;D;1;50;42736;42883;147;04.35-50;01.<10k;01.<70;02. 1000;04.8-
B94926;10;A;D;1;50;42884;43063;179;04.35-50;02.10-16k;03.90-110;04. 1400;04.8-
B94927;4;A;G;2;50;42736;43063;327;04.35-50;01.<10k;01.<70;01.<800;03.5-7
B94928;1;A;D;1;50;42736;43063;327;03.28-35;02.10-16k;01.<70;03. 1200;02.2-4
B94929;10;A;D;1;50;42736;43077;341;05.50-65;02.10-16k;03.90-110;03. 1200;04.8-
B94930;6;A;D;1;50;42736;43059;323;03.28-35;02.10-16k;02.70-90;03. 1200;04.8-
B94930;6;A;D;1;50;43060;43100;40;03.28-35;02.10-16k;02.70-90;03. 1200;04.8-
B94931;10;A;D;1;50;42736;43063;327;06.>=65;02.10-16k;02.70-90;03. 1200;04.8-
B94932;6;A;D;1;50;42772;43100;328;04.35-50;03.16-20k;05.130-150;05. 1600;04.8-
B94933;6;A;D;1;50;42736;43063;327;03.28-35;02.10-16k;03.90-110;04. 1400;03.5-7
B94934;9;A;D;1;50;42736;43063;327;04.35-50;04.20-24k;05.130-150;06. 1800;04.8-
B94935;5;A;G;1;40;42738;43000;262;05.50-65;02.10-16k;02.70-90;03. 1200;04.8-
B94935;5;A;G;1;40;43001;43100;99;05.50-65;02.10-16k;02.70-90;03. 1200;04.8-
B94936;7;A;G;2;50;42736;43084;348;04.35-50;02.10-16k;04.110-130;04. 1400;04.8-
B94937;10;S;D;2;50;42736;43080;344;05.50-65;02.10-16k;03.90-110;04. 1400;04.8-
B94938;9;A;D;1;50;42736;43063;327;04.35-50;02.10-16k;03.90-110;03. 1200;04.8-
B94939;10;A;D;1;40;42736;43063;327;04.35-50;02.10-16k;04.110-130;04. 1400;04.8-
B94940;10;S;G;1;30;42736;43063;327;04.35-50;07.35-40k;07.>200;05. 1600;04.8-
B94941;4;A;D;1;50;42736;43066;330;05.50-65;01.<10k;02.70-90;04. 1400;04.8-
B94942;9;A;G;1;50;42763;43100;337;06.>=65;03.16-20k;04.110-130;04. 1400;04.8-
B94944;6;A;D;2;50;42736;43069;333;04.35-50;02.10-16k;03.90-110;04. 1400;04.8-
B94946;10;A;D;1;50;42761;43100;339;06.>=65;01.<10k;01.<70;02. 1000;04.8-
B94947;7;A;D;2;50;42736;43065;329;04.35-50;02.10-16k;03.90-110;04. 1400;04.8-
B94948;6;A;D;2;50;42736;43063;327;05.50-65;01.<10k;01.<70;01.<800;04.8-
B94949;10;A;D;1;50;42736;43063;327;05.50-65;02.10-16k;02.70-90;04. 1400;04.8-
B94950;7;A;D;1;50;42744;43069;325;06.>=65;05.24-30k;06.150-200;07. >1800;04.8-
B94950;7;A;D;1;50;42736;42743;7;06.>=65;05.24-30k;06.150-200;07. >1800;04.8-
B94951;10;A;G;1;50;42736;43063;327;06.>=65;01.<10k;01.<70;02. 1000;04.8-
B94952;10;A;D;2;50;42736;43063;327;04.35-50;02.10-16k;03.90-110;05. 1600;04.8-
B94953;10;A;D;2;40;42736;43063;327;04.35-50;04.20-24k;06.150-200;04. 1400;04.8-
B94954;1;A;D;1;50;42736;43063;327;04.35-50;03.16-20k;04.110-130;05. 1600;04.8-
B94956;6;A;D;2;50;42736;43063;327;03.28-35;03.16-20k;04.110-130;05. 1600;04.8-
B94957;5;T;D;1;50;42736;43070;334;05.50-65;05.24-30k;04.110-130;07. >1800;04.8-
B94958;10;A;D;1;50;42736;43088;352;04.35-50;05.24-30k;05.130-150;05. 1600;04.8-
B94959;10;A;D;1;50;42736;43063;327;04.35-50;01.<10k;01.<70;03. 1200;04.8-
B94960;3;A;G;1;50;42736;43069;333;04.35-50;02.10-16k;04.110-130;04. 1400;04.8-
B94961;10;A;D;1;50;42736;43063;327;04.35-50;02.10-16k;02.70-90;04. 1400;04.8-
B94962;8;A;D;1;50;42736;43063;327;04.35-50;04.20-24k;04.110-130;06. 1800;04.8-
B94963;10;A;D;2;50;42736;43063;327;04.35-50;02.10-16k;04.110-130;03. 1200;04.8-
B94964;7;A;D;1;50;42736;43063;327;05.50-65;04.20-24k;05.130-150;05. 1600;04.8-
B94965;8;S;D;1;50;42736;43063;327;04.35-50;03.16-20k;04.110-130;05. 1600;04.8-
B94966;7;A;D;1;50;42736;43063;327;04.35-50;03.16-20k;05.130-150;05. 1600;04.8-
B94967;6;A;D;1;50;42736;43063;327;03.28-35;02.10-16k;02.70-90;02. 1000;04.8-
B94968;1;A;G;2;50;42849;43100;251;04.35-50;03.16-20k;05.130-150;04. 1400;04.8-
B94968;10;A;G;2;50;42756;42848;92;04.35-50;01.<10k;01.<70;02. 1000;04.8-
B94969;9;A;D;2;50;42736;43080;344;04.35-50;02.10-16k;03.90-110;03. 1200;04.8-
B94970;7;A;D;1;50;42860;43093;233;04.35-50;03.16-20k;04.110-130;04. 1400;04.8-
B94970;7;A;D;1;50;42736;42859;123;04.35-50;03.16-20k;04.110-130;04. 1400;04.8-
B94971;10;A;D;1;50;42736;43063;327;04.35-50;02.10-16k;04.110-130;04. 1400;04.8-
B94972;10;A;G;2;50;42736;43064;328;05.50-65;02.10-16k;04.110-130;03. 1200;04.8-
B94973;8;A;D;1;50;42855;43063;208;05.50-65;02.10-16k;04.110-130;03. 1200;04.8-
B94973;9;A;G;1;50;42736;42854;118;05.50-65;02.10-16k;03.90-110;03. 1200;04.8-
B94974;10;A;G;1;50;42736;43066;330;05.50-65;03.16-20k;05.130-150;05. 1600;04.8-
B94975;10;A;D;2;40;42758;43100;342;04.35-50;02.10-16k;03.90-110;04. 1400;04.8-
B94976;10;A;D;1;50;42736;43069;333;04.35-50;04.20-24k;06.150-200;05. 1600;04.8-
B94977;9;A;D;1;50;42736;43063;327;03.28-35;01.<10k;01.<70;03. 1200;03.5-7
B94978;10;A;D;1;50;42767;43100;333;02.25-28;05.24-30k;03.90-110;07. >1800;04.8-
B94979;9;S;D;2;50;42736;43069;333;04.35-50;03.16-20k;05.130-150;04. 1400;04.8-
B94980;6;A;D;1;50;42736;43068;332;04.35-50;02.10-16k;02.70-90;04. 1400;04.8-
B94981;10;A;D;1;50;42736;43084;348;05.50-65;03.16-20k;05.130-150;04. 1400;04.8-
B94982;8;A;G;1;50;42748;43099;351;04.35-50;02.10-16k;02.70-90;03. 1200;04.8-
B94982;8;A;G;1;50;42736;42747;11;04.35-50;02.10-16k;02.70-90;03. 1200;04.8-
B94983;10;A;D;1;50;42736;43069;333;04.35-50;02.10-16k;03.90-110;04. 1400;04.8-
B94985;8;A;G;1;50;42736;42789;53;03.28-35;01.<10k;03.90-110;02. 1000;04.8-
B94985;10;A;D;2;50;42835;43063;228;04.35-50;01.<10k;01.<70;02. 1000;04.8-
B94985;10;A;D;2;50;42790;42834;44;04.35-50;01.<10k;01.<70;02. 1000;04.8-
B94986;10;A;D;1;30;42736;43044;308;04.35-50;02.10-16k;03.90-110;04. 1400;02.2-4
B94986;10;A;D;1;40;43045;43100;55;04.35-50;02.10-16k;03.90-110;04. 1400;02.2-4
B94987;10;A;D;2;30;42736;43099;363;05.50-65;02.10-16k;03.90-110;04. 1400;04.8-
B94988;10;A;D;1;30;42736;42807;71;04.35-50;03.16-20k;03.90-110;05. 1600;03.5-7
B94990;5;A;D;2;50;42858;43063;205;02.25-28;02.10-16k;02.70-90;03. 1200;04.8-
B94990;10;A;G;2;50;42736;42857;121;02.25-28;01.<10k;02.70-90;03. 1200;04.8-
B94991;4;A;D;1;50;42736;43069;333;05.50-65;04.20-24k;04.110-130;07. >1800;04.8-
B94992;9;A;D;1;50;42736;43063;327;03.28-35;03.16-20k;04.110-130;04. 1400;04.8-
B94994;10;S;G;1;0;42736;43063;327;06.>=65;01.<10k;02.70-90;02. 1000;04.8-
B94995;7;A;D;1;50;42736;43069;333;02.25-28;02.10-16k;03.90-110;04. 1400;03.5-7
B94996;10;A;D;1;50;42736;43069;333;04.35-50;03.16-20k;04.110-130;05. 1600;04.8-
B94997;5;A;G;1;50;42736;43070;334;03.28-35;02.10-16k;04.110-130;03. 1200;04.8-
B94998;9;A;G;2;30;42736;43063;327;05.50-65;01.<10k;01.<70;03. 1200;04.8-
B94999;10;A;D;1;50;42736;43063;327;04.35-50;02.10-16k;03.90-110;04. 1400;04.8-
B95000;5;A;D;2;50;42736;43072;336;05.50-65;02.10-16k;01.<70;03. 1200;04.8-
B95001;10;A;D;1;40;42736;43079;343;04.35-50;01.<10k;01.<70;03. 1200;03.5-7
B95002;8;A;D;1;50;42736;43073;337;06.>=65;07.35-40k;06.150-200;06. 1800;04.8-
B95003;10;A;G;2;50;42736;43086;350;06.>=65;03.16-20k;03.90-110;03. 1200;04.8-
B95004;4;T;D;2;50;42746;43100;354;04.35-50;02.10-16k;04.110-130;04. 1400;04.8-
B95005;0;A;D;1;50;42736;43064;328;05.50-65;02.10-16k;02.70-90;03. 1200;04.8-
B95008;7;A;D;1;50;42736;43064;328;04.35-50;03.16-20k;04.110-130;04. 1400;04.8-
B95010;2;A;D;1;50;42736;43097;361;02.25-28;02.10-16k;04.110-130;05. 1600;03.5-7
B95012;6;A;D;1;50;42736;43063;327;04.35-50;05.24-30k;05.130-150;05. 1600;04.8-
B95013;8;A;D;1;50;42736;43063;327;05.50-65;02.10-16k;03.90-110;04. 1400;04.8-
B95014;1;A;D;1;50;42736;43063;327;04.35-50;03.16-20k;04.110-130;06. 1800;04.8-
B95015;10;A;G;2;50;42736;43084;348;04.35-50;03.16-20k;04.110-130;03. 1200;04.8-
B95017;10;A;D;1;50;42736;43075;339;06.>=65;02.10-16k;01.<70;03. 1200;04.8-
B95018;9;A;D;1;50;42736;43063;327;04.35-50;02.10-16k;04.110-130;04. 1400;04.8-
B95019;7;A;D;1;50;42736;43063;327;04.35-50;02.10-16k;02.70-90;03. 1200;04.8-
B95020;8;A;D;2;50;42736;43063;327;05.50-65;03.16-20k;03.90-110;04. 1400;04.8-
B95021;10;A;G;2;50;42736;43096;360;04.35-50;01.<10k;02.70-90;03. 1200;04.8-
B95022;10;A;G;1;50;42736;43065;329;06.>=65;02.10-16k;04.110-130;03. 1200;04.8-
B95023;10;A;D;1;50;42736;43063;327;05.50-65;02.10-16k;02.70-90;04. 1400;04.8-
B95025;10;A;G;1;50;42736;43063;327;06.>=65;03.16-20k;05.130-150;05. 1600;04.8-
B95026;9;A;D;1;50;42736;43063;327;04.35-50;03.16-20k;05.130-150;05. 1600;04.8-
B95027;10;A;G;2;50;42736;43063;327;04.35-50;02.10-16k;03.90-110;03. 1200;04.8-
B95029;8;A;D;2;50;42736;43063;327;04.35-50;03.16-20k;04.110-130;05. 1600;04.8-
B95030;10;A;D;2;50;42736;43066;330;04.35-50;03.16-20k;04.110-130;04. 1400;04.8-
B95031;6;A;D;1;50;42736;43069;333;04.35-50;06.30-35k;06.150-200;05. 1600;04.8-
B95032;10;A;D;1;50;42736;42805;69;04.35-50;02.10-16k;01.<70;03. 1200;04.8-
B95033;8;S;D;1;50;42736;43063;327;04.35-50;02.10-16k;03.90-110;05. 1600;03.5-7
B95035;10;A;G;1;50;42736;43063;327;06.>=65;04.20-24k;05.130-150;04. 1400;04.8-
B95036;10;A;G;1;30;42736;43058;322;04.35-50;02.10-16k;04.110-130;04. 1400;02.2-4
B95036;10;A;G;1;40;43059;43100;41;04.35-50;02.10-16k;04.110-130;04. 1400;02.2-4
B95037;6;A;D;1;50;42736;43063;327;03.28-35;02.10-16k;03.90-110;04. 1400;04.8-
B95038;9;A;D;1;50;42795;43100;305;05.50-65;04.20-24k;05.130-150;07. >1800;04.8-
B95040;10;A;D;1;50;42736;43063;327;06.>=65;03.16-20k;03.90-110;06. 1800;04.8-
B95042;7;A;D;1;50;42946;43100;154;04.35-50;04.20-24k;04.110-130;05. 1600;04.8-
B95042;7;A;D;1;50;42736;42945;209;06.>=65;04.20-24k;04.110-130;05. 1600;04.8-
B95043;1;A;D;1;50;42736;43063;327;05.50-65;04.20-24k;04.110-130;05. 1600;04.8-
B95044;10;A;D;1;50;42784;42975;191;05.50-65;02.10-16k;02.70-90;04. 1400;04.8-
B95045;8;S;D;1;50;42888;43068;180;03.28-35;08.40-60k;07.>200;07. >1800;04.8-
B95045;8;S;D;1;50;42736;42887;151;03.28-35;08.40-60k;07.>200;07. >1800;04.8-
B95046;10;A;G;1;50;42736;43063;327;05.50-65;01.<10k;01.<70;03. 1200;04.8-
B95047;3;A;D;2;50;42736;43069;333;04.35-50;04.20-24k;05.130-150;05. 1600;02.2-4
B95048;7;S;D;1;50;42736;43063;327;04.35-50;03.16-20k;03.90-110;04. 1400;03.5-7
B95049;2;A;D;1;50;42736;43080;344;05.50-65;02.10-16k;04.110-130;04. 1400;04.8-
B95050;10;S;D;2;0;42736;43063;327;03.28-35;02.10-16k;03.90-110;03. 1200;04.8-
B95051;7;A;D;1;50;42829;43063;234;04.35-50;04.20-24k;03.90-110;05. 1600;04.8-
B95051;10;A;D;1;50;42736;42828;92;04.35-50;04.20-24k;06.150-200;05. 1600;04.8-
B95052;9;A;D;1;20;42736;43063;327;04.35-50;04.20-24k;03.90-110;07. >1800;02.2-4
B95053;10;A;D;1;40;42736;43063;327;04.35-50;01.<10k;01.<70;02. 1000;04.8-
B95054;10;A;G;2;50;42776;43100;324;04.35-50;01.<10k;02.70-90;03. 1200;03.5-7
B95055;9;A;D;1;50;42813;43100;287;04.35-50;03.16-20k;04.110-130;05. 1600;04.8-
B95055;9;A;D;1;50;42774;42812;38;04.35-50;03.16-20k;04.110-130;05. 1600;04.8-
B95056;5;A;G;1;50;42736;43067;331;03.28-35;01.<10k;02.70-90;03. 1200;04.8-
B95057;3;A;G;2;30;42736;43069;333;04.35-50;01.<10k;01.<70;02. 1000;02.2-4
B95059;8;A;G;2;50;43074;43100;26;04.35-50;02.10-16k;03.90-110;03. 1200;03.5-7
B95059;10;A;G;1;50;42756;43073;317;04.35-50;01.<10k;01.<70;02. 1000;04.8-
B95060;9;A;D;1;50;42736;43069;333;04.35-50;02.10-16k;04.110-130;04. 1400;04.8-
B95062;10;A;G;1;50;42763;43063;300;04.35-50;01.<10k;02.70-90;03. 1200;04.8-
B95062;10;A;G;1;50;42736;42762;26;04.35-50;02.10-16k;03.90-110;03. 1200;04.8-
B95063;9;A;D;2;50;42736;43063;327;04.35-50;02.10-16k;02.70-90;04. 1400;04.8-
B95064;4;A;D;1;50;42795;43100;305;06.>=65;03.16-20k;05.130-150;04. 1400;04.8-
B95065;10;A;D;1;50;42896;43063;167;04.35-50;02.10-16k;03.90-110;05. 1600;04.8-
B95065;10;A;G;1;50;42736;42895;159;04.35-50;02.10-16k;02.70-90;03. 1200;04.8-
B95066;8;S;D;1;0;42736;43063;327;02.25-28;05.24-30k;05.130-150;05. 1600;01.0-1
B95068;7;A;D;1;50;42795;43100;305;05.50-65;03.16-20k;03.90-110;04. 1400;04.8-
B95069;4;A;D;2;50;42742;43100;358;04.35-50;04.20-24k;04.110-130;04. 1400;04.8-
B95070;8;A;G;2;50;42746;43100;354;04.35-50;01.<10k;01.<70;03. 1200;04.8-
B95071;8;A;D;1;50;42736;43086;350;06.>=65;03.16-20k;05.130-150;05. 1600;04.8-
B95072;7;A;D;2;50;42736;43063;327;04.35-50;03.16-20k;03.90-110;05. 1600;04.8-
B95073;10;A;D;1;50;42736;43069;333;06.>=65;01.<10k;01.<70;06. 1800;04.8-
B95074;10;A;D;2;50;42736;43066;330;04.35-50;02.10-16k;04.110-130;03. 1200;04.8-
B95075;4;A;D;1;20;42736;43063;327;04.35-50;03.16-20k;03.90-110;05. 1600;04.8-
B95076;10;A;G;2;0;42736;43063;327;02.25-28;01.<10k;01.<70;02. 1000;03.5-7
B95077;9;A;G;1;50;42736;43087;351;04.35-50;02.10-16k;04.110-130;04. 1400;04.8-
B95078;9;A;G;1;20;42736;42950;214;04.35-50;02.10-16k;03.90-110;04. 1400;04.8-
B95078;9;A;G;1;20;42951;43098;147;04.35-50;02.10-16k;03.90-110;04. 1400;04.8-
B95079;3;A;D;1;50;42736;43063;327;04.35-50;02.10-16k;03.90-110;03. 1200;04.8-
B95080;7;A;G;1;50;42736;43093;357;05.50-65;04.20-24k;06.150-200;04. 1400;04.8-
B95081;10;A;G;1;50;42791;43069;278;05.50-65;03.16-20k;05.130-150;03. 1200;03.5-7
B95081;10;A;G;1;50;42770;42790;20;05.50-65;01.<10k;02.70-90;03. 1200;03.5-7
B95081;10;A;G;1;50;42736;42769;33;06.>=65;02.10-16k;04.110-130;03. 1200;04.8-
B95082;3;S;D;1;0;42736;43069;333;05.50-65;04.20-24k;06.150-200;07. >1800;04.8-
B95083;9;S;G;1;50;42736;43003;267;04.35-50;03.16-20k;05.130-150;04. 1400;03.5-7
B95083;9;S;G;1;50;43004;43063;59;04.35-50;03.16-20k;05.130-150;04. 1400;03.5-7
B95084;10;A;D;1;50;42736;42756;20;04.35-50;03.16-20k;02.70-90;07. >1800;04.8-
B95085;7;A;D;1;50;42736;43063;327;04.35-50;05.24-30k;05.130-150;05. 1600;04.8-
B95086;9;A;G;2;50;42736;43069;333;04.35-50;01.<10k;01.<70;02. 1000;04.8-
B95087;10;A;G;1;50;42736;43071;335;05.50-65;02.10-16k;04.110-130;03. 1200;04.8-
B95088;10;S;D;2;10;42767;43100;333;04.35-50;03.16-20k;02.70-90;07. >1800;03.5-7
B95089;4;A;D;1;10;42736;43098;362;06.>=65;02.10-16k;04.110-130;04. 1400;04.8-
B95090;10;A;D;1;50;42781;43100;319;05.50-65;05.24-30k;06.150-200;05. 1600;04.8-
B95091;10;A;G;1;50;42736;43069;333;04.35-50;02.10-16k;06.150-200;04. 1400;04.8-
B95092;10;A;D;1;50;42739;43100;361;04.35-50;02.10-16k;02.70-90;03. 1200;04.8-
B95093;10;A;D;1;50;42736;43099;363;05.50-65;02.10-16k;02.70-90;03. 1200;04.8-
B95094;5;A;G;1;50;42736;43078;342;04.35-50;02.10-16k;04.110-130;04. 1400;04.8-
B95095;5;A;D;1;50;42736;43063;327;05.50-65;04.20-24k;04.110-130;07. >1800;04.8-
B95096;10;A;D;2;50;42736;42863;127;04.35-50;02.10-16k;02.70-90;04. 1400;03.5-7
B95097;6;A;G;2;50;42766;43100;334;05.50-65;02.10-16k;02.70-90;03. 1200;04.8-
B95098;5;A;G;2;30;42736;43063;327;03.28-35;01.<10k;02.70-90;03. 1200;04.8-
B95099;10;A;D;1;50;42736;43070;334;03.28-35;04.20-24k;05.130-150;04. 1400;04.8-
B95100;3;S;D;1;50;42736;43073;337;03.28-35;04.20-24k;06.150-200;05. 1600;04.8-
B95101;10;A;D;1;50;42736;43063;327;06.>=65;03.16-20k;02.70-90;06. 1800;04.8-
B95102;10;A;G;1;50;42736;43063;327;05.50-65;01.<10k;02.70-90;02. 1000;04.8-
B95103;2;A;D;1;50;42736;43090;354;04.35-50;03.16-20k;04.110-130;05. 1600;04.8-
B95104;7;A;D;1;50;42736;43083;347;06.>=65;03.16-20k;04.110-130;05. 1600;04.8-
B95105;10;A;D;1;50;42736;43063;327;04.35-50;04.20-24k;05.130-150;07. >1800;04.8-
B95106;9;A;G;1;50;42736;43063;327;06.>=65;02.10-16k;03.90-110;03. 1200;04.8-
B95107;5;A;D;2;50;42736;43069;333;03.28-35;02.10-16k;02.70-90;03. 1200;04.8-
B95108;10;A;D;1;50;42736;43063;327;06.>=65;06.30-35k;06.150-200;05. 1600;04.8-
B95109;10;A;D;1;50;42795;43013;218;02.25-28;02.10-16k;03.90-110;04. 1400;03.5-7
B95109;0;A;D;2;50;43014;43063;49;03.28-35;02.10-16k;03.90-110;03. 1200;04.8-
B95109;10;A;D;1;50;42736;42794;58;05.50-65;02.10-16k;03.90-110;04. 1400;04.8-
B95110;10;A;D;1;50;42811;43063;252;05.50-65;03.16-20k;04.110-130;04. 1400;04.8-
B95110;10;A;D;1;50;42736;42810;74;05.50-65;03.16-20k;04.110-130;04. 1400;04.8-
B95111;4;A;D;1;10;42736;43069;333;02.25-28;02.10-16k;03.90-110;04. 1400;03.5-7
B95112;7;A;G;2;50;42736;43083;347;02.25-28;02.10-16k;03.90-110;02. 1000;03.5-7
B95114;9;A;D;1;50;42736;43070;334;04.35-50;05.24-30k;06.150-200;05. 1600;04.8-
B95115;10;A;G;1;50;42765;43063;298;05.50-65;01.<10k;01.<70;03. 1200;04.8-
B95115;10;A;G;1;50;43064;43100;36;05.50-65;01.<10k;01.<70;03. 1200;04.8-
B95116;6;A;D;1;50;42736;43078;342;03.28-35;03.16-20k;05.130-150;05. 1600;03.5-7
B95116;6;A;D;1;50;43079;43100;21;03.28-35;03.16-20k;05.130-150;05. 1600;03.5-7
B95117;8;S;G;2;50;42736;43063;327;05.50-65;01.<10k;01.<70;03. 1200;04.8-
B95118;6;A;D;2;50;42736;43063;327;04.35-50;02.10-16k;03.90-110;04. 1400;04.8-
B95120;10;A;G;1;50;42736;43095;359;04.35-50;02.10-16k;05.130-150;03. 1200;04.8-
B95121;2;A;D;1;50;42736;43063;327;06.>=65;02.10-16k;02.70-90;03. 1200;04.8-
B95122;2;A;G;2;50;42736;43065;329;06.>=65;01.<10k;02.70-90;03. 1200;04.8-
B95123;10;T;D;2;50;42736;43063;327;04.35-50;06.30-35k;06.150-200;05. 1600;04.8-
B95125;9;A;D;1;50;42736;43068;332;05.50-65;03.16-20k;04.110-130;04. 1400;04.8-
B95126;2;A;D;1;50;42736;43069;333;03.28-35;03.16-20k;04.110-130;05. 1600;04.8-
B95127;6;A;D;2;50;42736;43070;334;03.28-35;03.16-20k;06.150-200;05. 1600;03.5-7
B95128;9;A;D;1;50;42744;43100;356;05.50-65;02.10-16k;02.70-90;04. 1400;04.8-
B95129;6;A;G;2;50;42736;43071;335;04.35-50;02.10-16k;04.110-130;04. 1400;04.8-
B95130;10;A;G;1;50;42736;43077;341;04.35-50;02.10-16k;03.90-110;03. 1200;04.8-
B95131;10;A;G;2;0;42736;43067;331;03.28-35;02.10-16k;02.70-90;02. 1000;04.8-
B95132;8;A;G;2;50;42736;43069;333;04.35-50;01.<10k;02.70-90;02. 1000;04.8-
B95133;5;A;D;2;50;42736;43081;345;04.35-50;02.10-16k;03.90-110;03. 1200;04.8-
B95135;6;A;G;1;50;42736;43069;333;05.50-65;02.10-16k;04.110-130;04. 1400;04.8-
B95136;10;A;D;1;50;42736;43063;327;05.50-65;01.<10k;01.<70;02. 1000;04.8-
B95137;10;A;D;2;50;42736;43063;327;03.28-35;01.<10k;01.<70;03. 1200;04.8-
B95138;10;A;D;1;50;42736;43063;327;05.50-65;02.10-16k;02.70-90;03. 1200;04.8-
B95139;10;A;D;1;50;42736;43066;330;05.50-65;02.10-16k;03.90-110;03. 1200;04.8-
B95140;5;A;D;1;50;42736;43069;333;05.50-65;03.16-20k;04.110-130;04. 1400;04.8-
B95141;1;T;D;1;50;42736;43063;327;04.35-50;04.20-24k;04.110-130;04. 1400;04.8-
B95142;8;A;D;1;20;42736;43059;323;03.28-35;03.16-20k;04.110-130;04. 1400;04.8-
B95142;8;A;D;1;30;43060;43100;40;03.28-35;03.16-20k;04.110-130;04. 1400;04.8-
B95143;1;A;D;1;50;42736;43067;331;04.35-50;02.10-16k;04.110-130;04. 1400;04.8-
B95144;10;A;G;2;50;42736;43073;337;05.50-65;02.10-16k;03.90-110;03. 1200;04.8-
B95145;10;A;D;1;50;42772;43086;314;04.35-50;01.<10k;01.<70;02. 1000;04.8-
B95145;10;A;D;1;50;42736;42771;35;04.35-50;01.<10k;01.<70;02. 1000;04.8-
B95146;5;A;G;2;50;42736;43072;336;03.28-35;03.16-20k;04.110-130;04. 1400;01.0-1
B95147;10;A;D;1;20;42736;43063;327;04.35-50;02.10-16k;03.90-110;04. 1400;04.8-
B95148;9;A;G;1;30;42740;43100;360;04.35-50;02.10-16k;04.110-130;03. 1200;04.8-
B95149;10;A;D;1;50;42736;43063;327;03.28-35;02.10-16k;04.110-130;04. 1400;04.8-
B95150;7;A;D;1;50;42758;43100;342;06.>=65;06.30-35k;06.150-200;06. 1800;04.8-
B95151;2;A;D;1;50;42736;43063;327;04.35-50;02.10-16k;03.90-110;02. 1000;04.8-
B95152;10;A;G;2;50;42736;43069;333;04.35-50;01.<10k;01.<70;02. 1000;04.8-
B95153;8;A;D;1;50;42851;43063;212;06.>=65;03.16-20k;02.70-90;03. 1200;04.8-
B95153;8;A;D;1;50;42736;42850;114;06.>=65;05.24-30k;06.150-200;07. >1800;04.8-
B95154;8;A;D;2;50;42736;43068;332;03.28-35;03.16-20k;05.130-150;05. 1600;04.8-
B95155;8;A;D;1;0;42736;43063;327;06.>=65;02.10-16k;01.<70;03. 1200;04.8-
B95156;10;A;G;2;10;42736;43071;335;04.35-50;02.10-16k;03.90-110;04. 1400;04.8-
B95157;7;A;D;2;30;42736;43064;328;05.50-65;02.10-16k;02.70-90;03. 1200;04.8-
B95158;10;A;D;1;40;42736;43069;333;05.50-65;02.10-16k;03.90-110;03. 1200;04.8-
B95159;4;A;D;1;50;42759;43100;341;05.50-65;03.16-20k;04.110-130;04. 1400;04.8-
B95160;10;S;D;2;30;42736;43063;327;05.50-65;04.20-24k;05.130-150;04. 1400;04.8-
B95162;9;A;D;1;50;42736;43069;333;05.50-65;02.10-16k;04.110-130;04. 1400;04.8-
B95163;4;A;D;1;50;42736;43069;333;03.28-35;03.16-20k;03.90-110;04. 1400;04.8-
B95164;7;A;G;2;50;42736;43063;327;04.35-50;02.10-16k;03.90-110;03. 1200;04.8-
B95165;6;A;G;1;50;42736;43063;327;05.50-65;02.10-16k;03.90-110;03. 1200;04.8-
B95166;10;A;G;1;50;42736;43064;328;04.35-50;01.<10k;01.<70;02. 1000;04.8-
B95167;1;A;D;1;50;42736;43063;327;04.35-50;03.16-20k;04.110-130;04. 1400;04.8-
B95168;10;A;D;1;50;42736;43063;327;06.>=65;02.10-16k;03.90-110;04. 1400;04.8-
B95170;2;A;G;2;50;42736;43063;327;03.28-35;03.16-20k;03.90-110;05. 1600;04.8-
B95171;6;A;D;1;10;42736;43063;327;05.50-65;04.20-24k;05.130-150;07. >1800;04.8-
B95172;10;A;D;2;50;42736;43073;337;03.28-35;02.10-16k;04.110-130;04. 1400;04.8-
B95173;10;A;D;1;20;42736;43063;327;04.35-50;03.16-20k;04.110-130;07. >1800;04.8-
B95174;5;A;D;1;50;42736;43075;339;05.50-65;03.16-20k;03.90-110;04. 1400;04.8-
B95175;10;A;G;1;50;42736;43070;334;03.28-35;02.10-16k;04.110-130;03. 1200;03.5-7
B95176;10;A;G;1;50;42814;43063;249;04.35-50;06.30-35k;07.>200;06. 1800;04.8-
B95176;10;A;G;1;50;42736;42813;77;04.35-50;06.30-35k;07.>200;06. 1800;04.8-
B95177;8;A;D;2;30;42938;43063;125;04.35-50;02.10-16k;03.90-110;03. 1200;04.8-
B95177;8;A;G;2;30;42736;42937;201;04.35-50;01.<10k;02.70-90;03. 1200;04.8-
B95178;8;S;D;1;50;42826;43063;237;03.28-35;02.10-16k;03.90-110;03. 1200;03.5-7
B95178;8;S;D;1;50;42736;42825;89;03.28-35;02.10-16k;03.90-110;03. 1200;03.5-7
B95179;9;A;D;1;50;42736;43071;335;06.>=65;04.20-24k;04.110-130;05. 1600;04.8-
