ID_POL;Antigüedad;Forma_Pago;Potencia;Peso;Valor;Comb;Sexo;Edad;Carnet;Bonus_RC;start_date;end_date
B92101;3;A;92;1125;15306,27;D;2;31;10;50;01/01/2017;21/11/2017
B92102;8;A;120;1265;15890,86;D;1;42;8;50;01/01/2017;30/11/2017
B92104;9;A;125;1190;15991,87;G;1;31;10;50;01/01/2017;20/11/2017
B92106;8;S;88;1115;13886,67;D;1;50;10;50;01/01/2017;11/11/2017
B92106;8;S;88;1115;13886,67;D;1;50;10;50;12/11/2017;31/12/2017
B92107;5;S;75;1105;11053,46;D;2;41;10;20;31/01/2017;31/12/2017
B92108;6;A;150;1990;28330;D;1;51;10;50;01/01/2017;19/11/2017
B92109;0;S;90;1071;13861,79;D;2;56;10;50;29/05/2017;31/12/2017
B92109;5;S;105;1250;15376,67;D;2;56;10;50;07/01/2017;28/05/2017
B92110;1;T;136;1570;24730;E;1;63;10;50;01/01/2017;20/11/2017
B92111;4;A;150;1807;30439,2;D;1;46;10;50;01/01/2017;19/11/2017
B92112;6;A;105;1325;17103,58;D;2;40;10;50;01/01/2017;19/11/2017
B92114;8;A;70;1130;11125,14;D;2;31;9;50;01/01/2017;19/11/2017
B92115;9;A;109;1357;14677,24;D;1;57;5;50;01/01/2017;28/12/2017
B92116;7;A;70;1186;11626,02;D;2;34;9;50;01/01/2017;30/11/2017
B92118;9;A;218;1685;38645,25;D;1;41;10;20;01/01/2017;20/11/2017
B92119;4;S;90;1090;14472,97;D;2;29;10;50;24/04/2017;31/12/2017
B92119;4;S;90;1090;14472,97;D;2;29;10;50;30/01/2017;23/04/2017
B92120;10;A;75;1164;11321,75;D;1;38;10;30;01/01/2017;19/11/2017
B92121;6;A;70;1144;10813,62;D;2;64;10;50;27/05/2017;31/12/2017
B92121;6;A;70;1144;10813,62;D;2;64;10;50;05/02/2017;26/05/2017
B92123;9;A;100;1090;10655,09;G;1;48;10;50;17/01/2017;31/12/2017
B92124;7;A;70;1171;11907,45;D;1;74;10;40;01/01/2017;10/11/2017
B92124;7;A;70;1171;11907,45;D;1;74;10;50;11/11/2017;31/12/2017
B92125;5;A;150;1500;33249,38;D;2;56;10;50;01/01/2017;30/11/2017
B92126;4;A;109;1357;14677,24;D;1;34;10;50;01/01/2017;01/12/2017
B92127;9;A;197;1905;46813,22;D;1;54;10;50;01/01/2017;19/11/2017
B92128;8;A;140;1834;23387,82;D;1;46;10;50;01/01/2017;14/12/2017
B92129;10;A;90;1232;13428,7;D;1;40;10;50;01/01/2017;19/11/2017
B92130;1;A;70;974;12256,67;G;2;41;10;50;01/01/2017;19/11/2017
B92131;4;A;110;1320;18004,24;D;1;34;10;50;01/01/2017;19/11/2017
B92132;5;A;105;1395;14999,45;D;1;53;10;50;01/01/2017;19/11/2017
B92133;10;A;75;1205;10744,92;D;1;47;5;50;01/01/2017;05/11/2017
B92133;10;A;75;1205;10744,92;D;1;47;5;50;06/11/2017;31/12/2017
B92134;10;A;70;1022;11500;D;2;31;9;50;21/01/2017;22/12/2017
B92134;10;A;70;1022;11500;D;2;31;9;50;01/01/2017;20/01/2017
B92135;10;A;123;1135;12912,37;G;1;63;10;50;01/01/2017;01/12/2017
B92136;10;A;105;1089;12373,88;G;2;27;7;50;01/01/2017;13/12/2017
B92137;2;A;150;1440;25335,35;G;1;45;10;50;01/01/2017;19/11/2017
B92138;10;A;75;1116;10554,36;G;1;59;10;10;01/01/2017;30/11/2017
B92139;10;A;90;1312;15709,38;D;1;41;10;50;01/01/2017;30/11/2017
B92140;10;A;130;1492;17566,17;D;1;75;10;50;01/01/2017;19/11/2017
B92142;9;A;75;960;10932,08;G;1;35;9;10;04/02/2017;31/12/2017
B92143;9;A;140;1454;23914;D;1;72;10;50;01/01/2017;19/11/2017
B92144;8;A;120;1553;18861,79;D;2;47;10;50;01/01/2017;30/11/2017
B92145;10;A;71;875;6714,44;G;1;55;10;50;01/01/2017;19/11/2017
B92146;10;A;70;1010;9088,47;D;1;26;7;10;01/01/2017;19/11/2017
B92147;8;A;140;1380;22677,34;D;1;73;10;50;01/01/2017;23/12/2017
B92148;10;S;163;1515;24236,1;D;1;56;10;50;01/01/2017;18/12/2017
B92149;7;A;120;1553;20298,3;D;1;40;9;30;01/01/2017;24/11/2017
B92151;7;A;170;2075;31217,45;D;1;50;10;50;01/01/2017;09/07/2017
B92151;7;A;170;2075;31217,45;D;1;50;10;50;10/07/2017;19/11/2017
B92153;10;A;90;1483;15852,67;D;2;34;10;50;01/01/2017;19/11/2017
B92154;10;A;163;1290;19461,14;G;1;34;10;20;01/01/2017;19/11/2017
B92155;7;A;140;1454;23914;D;1;53;10;50;01/01/2017;29/11/2017
B92156;10;A;68;1240;10490,85;D;1;73;10;50;01/01/2017;03/09/2017
B92156;10;A;68;1240;10490,85;D;1;73;10;50;04/09/2017;23/11/2017
B92158;8;S;130;1340;21526,17;G;1;63;10;50;13/01/2017;31/12/2017
B92159;8;A;105;1429;16095,74;D;2;38;6;50;01/01/2017;19/11/2017
B92160;10;A;75;960;8498,21;G;1;53;6;50;01/01/2017;19/11/2017
B92161;10;A;65;1110;11908,85;D;2;31;9;50;01/01/2017;20/11/2017
B92162;9;S;120;1250;16113,82;D;1;26;8;50;01/01/2017;19/11/2017
B92164;6;A;105;1335;17345,17;D;1;71;10;50;01/01/2017;19/11/2017
B92166;4;A;116;1460;20148,07;D;1;45;10;50;01/01/2017;30/11/2017
B92167;10;A;163;1540;30564,06;G;2;65;10;50;01/01/2017;04/12/2017
B92170;10;A;75;1080;9555,15;G;1;52;10;50;01/01/2017;19/11/2017
B92171;9;A;170;1645;34275;D;1;46;10;20;01/01/2017;15/10/2017
B92171;9;A;170;1645;34275;D;1;46;10;20;16/10/2017;19/11/2017
B92173;1;A;140;1457;23238,15;D;1;47;10;50;01/01/2017;19/11/2017
B92174;9;A;60;1065;8536,33;D;1;40;10;50;01/01/2017;19/11/2017
B92176;9;S;100;1745;17279,1;D;1;68;10;50;01/01/2017;19/11/2017
B92177;8;A;112;1260;18010,81;D;1;32;10;50;01/01/2017;26/11/2017
B92179;10;A;42;680;4906,7;G;2;28;6;40;08/02/2017;31/12/2017
B92180;8;A;110;1318;17833,6;D;2;46;10;50;01/01/2017;23/11/2017
B92181;9;A;150;1515;29920,63;D;1;39;10;0;01/01/2017;20/11/2017
B92182;10;A;84;1120;10207,43;G;2;41;10;50;01/01/2017;17/12/2017
B92183;10;A;95;1135;10676,52;G;1;71;10;50;01/01/2017;19/11/2017
B92184;10;A;115;1260;14470,27;G;1;30;10;50;01/01/2017;19/11/2017
B92185;7;S;224;2110;41939,38;D;2;42;10;20;01/01/2017;19/11/2017
B92186;1;A;130;1498;18411,54;D;1;66;10;50;01/01/2017;20/11/2017
B92187;9;A;115;1175;11926,83;G;1;43;10;40;03/02/2017;31/12/2017
B92188;8;A;61;730;8900,51;G;1;49;10;50;01/01/2017;19/11/2017
B92189;10;S;90;1263;13803,73;D;1;53;10;30;01/01/2017;19/11/2017
B92191;10;A;260;1760;51931,25;D;1;61;10;50;01/01/2017;02/12/2017
B92192;10;A;55;950;8780,41;D;1;77;10;50;01/01/2017;22/11/2017
B92193;1;A;75;1025;10198,31;G;2;49;10;40;01/01/2017;21/12/2017
B92195;1;A;92;1228;16365,6;D;2;39;10;50;01/01/2017;19/11/2017
B92197;10;A;5,4;348;8780,49;D;1;68;10;50;01/01/2017;19/11/2017
B92198;5;A;140;1476;19105,69;G;2;34;10;50;01/01/2017;10/12/2017
B92199;1;A;75;1189;9012,29;D;1;31;6;0;01/01/2017;07/11/2017
B92200;9;T;95;1090;14054,98;D;2;43;10;20;26/02/2017;25/05/2017
B92200;9;T;95;1090;14054,98;D;2;43;10;20;01/01/2017;25/02/2017
B92201;10;A;60;880;7971,96;G;1;37;10;20;01/01/2017;21/11/2017
B92202;9;A;90;1103;12242,28;D;1;32;10;50;01/01/2017;02/12/2017
B92203;10;A;112;1720;19120;D;1;54;10;50;01/01/2017;19/11/2017
B92204;10;A;100;1393;12391,14;G;1;39;6;50;01/01/2017;20/11/2017
B92205;8;S;75;1138;10419,65;G;1;34;6;20;01/01/2017;19/11/2017
B92206;7;A;165;1180;21176,29;G;1;45;10;50;03/01/2017;31/12/2017
B92207;10;A;90;1300;14625,94;D;1;67;10;50;01/01/2017;08/07/2017
B92208;6;A;120;1553;20336,43;D;1;69;10;50;01/01/2017;09/12/2017
B92210;4;A;170;1530;31128,33;D;1;66;10;50;01/01/2017;19/11/2017
B92211;1;A;110;1418;16985,88;D;2;37;10;50;01/01/2017;20/11/2017
B92212;6;A;175;1580;26991,87;D;2;53;10;50;01/01/2017;24/11/2017
B92213;4;A;163;1940;0;D;1;71;10;50;01/01/2017;19/11/2017
B92214;8;A;109;1833;25820;D;1;52;10;50;01/01/2017;04/12/2017
B92215;1;A;75;1189;9012,29;D;1;31;6;0;01/01/2017;07/11/2017
B92216;9;A;140;1315;17544,71;D;1;58;10;50;01/01/2017;19/11/2017
B92217;1;A;200;1735;39987,94;D;1;49;10;50;01/01/2017;19/11/2017
B92218;6;A;174;2267;38919,69;D;1;58;10;50;01/01/2017;19/11/2017
B92219;10;A;65;1045;8326,22;D;1;60;10;50;01/01/2017;28/11/2017
B92220;1;A;115;1390;17514,41;D;1;48;10;40;01/01/2017;19/11/2017
B92222;1;A;75;1189;9012,29;D;1;31;6;0;01/01/2017;07/11/2017
B92223;10;A;60;1018;9052,67;G;2;49;10;50;07/01/2017;31/12/2017
B92224;9;A;163;1430;26405,67;D;2;35;10;50;01/01/2017;12/12/2017
B92225;1;A;75;1189;9012,29;D;1;31;6;0;01/01/2017;28/09/2017
B92225;1;A;75;1189;9012,29;D;1;31;6;0;29/09/2017;07/11/2017
B92226;9;A;65;1210;11655,18;D;1;30;10;50;01/01/2017;25/12/2017
B92227;1;A;75;1189;9012,29;D;1;31;6;0;01/01/2017;07/11/2017
B92228;7;A;90;1485;13232,76;D;1;62;10;30;01/01/2017;19/11/2017
B92230;10;A;99;930;12945,59;G;1;60;3;50;03/06/2017;21/11/2017
B92230;10;A;99;930;12945,59;G;1;60;3;50;01/01/2017;02/06/2017
B92232;10;A;113;1920;21760,79;D;1;46;10;50;03/07/2017;21/11/2017
B92232;10;A;177;1470;27069,98;G;1;46;10;50;04/03/2017;25/03/2017
B92232;10;A;193;1575;30292,51;G;1;46;10;50;26/03/2017;02/07/2017
B92232;10;A;193;1575;30292,51;G;1;46;10;50;01/01/2017;03/03/2017
B92233;10;A;60;860;7405,45;G;2;46;10;50;01/01/2017;30/11/2017
B92234;10;S;97;1215;10642,28;G;1;50;10;50;01/01/2017;19/11/2017
B92235;9;A;115;1246;10516,71;G;1;74;10;50;01/01/2017;31/03/2017
B92236;10;A;125;1080;15729,62;G;2;51;10;50;01/01/2017;19/11/2017
B92237;6;A;75;960;9634,15;G;2;38;7;50;01/01/2017;21/11/2017
B92238;5;A;115;1356;14135,82;D;1;37;10;30;01/01/2017;19/11/2017
B92240;7;A;105;1250;15376,67;D;1;33;10;50;08/08/2017;20/11/2017
B92240;10;A;90;1300;14625,94;D;1;33;10;50;01/01/2017;07/08/2017
B92241;6;A;170;1331;20665,29;D;1;65;10;50;01/01/2017;20/11/2017
B92242;10;A;110;1156;12741,81;D;1;31;6;40;01/01/2017;20/03/2017
B92243;10;A;70;1078;10219,97;D;2;50;10;50;01/01/2017;19/11/2017
B92245;10;A;150;1415;25755,26;D;1;53;10;50;01/01/2017;19/11/2017
B92247;5;S;143;1410;18238,74;D;1;31;8;50;01/01/2017;19/11/2017
B92248;5;S;109;1310;15356,1;D;1;34;6;0;01/01/2017;21/12/2017
B92249;3;A;105;1239;17648,98;D;2;38;10;50;09/02/2017;31/12/2017
B92250;10;A;110;1350;12468,09;D;1;74;10;50;01/01/2017;21/11/2017
B92251;10;A;90;1280;11889,78;D;1;54;10;50;01/01/2017;21/11/2017
B92252;4;A;90;1302;13721,95;D;1;30;10;50;16/07/2017;31/12/2017
B92252;10;A;75;1165;10795,34;D;1;30;10;50;07/01/2017;14/07/2017
B92253;8;A;100;1165;11481,1;D;1;30;10;50;01/01/2017;08/12/2017
B92254;10;A;65;1100;11482,75;D;1;41;10;20;01/01/2017;20/11/2017
B92255;1;A;136;1741;27876,06;D;1;68;10;50;01/01/2017;19/11/2017
B92256;10;A;90;1210;9612,86;G;1;27;8;10;01/01/2017;19/11/2017
B92258;1;A;140;1490;30111,77;D;1;31;6;0;01/01/2017;19/11/2017
B92259;9;A;140;1454;18095,74;D;2;34;10;50;01/01/2017;19/11/2017
B92260;10;A;130;1387;21778,85;D;1;49;10;50;01/01/2017;19/11/2017
B92261;5;A;190;1620;30043,44;D;1;35;10;50;01/01/2017;21/11/2017
B92262;7;A;140;1391;18046,87;D;1;63;10;50;20/01/2017;31/12/2017
B92264;10;A;100;1428;15645,86;D;1;51;10;50;01/01/2017;30/11/2017
B92265;1;A;140;1534;20926,29;D;1;37;10;50;01/01/2017;19/11/2017
B92266;10;A;100;1083;9772,55;G;1;44;10;50;01/01/2017;19/11/2017
B92267;3;A;75;1144;14441,43;D;2;36;4;30;01/01/2017;01/12/2017
B92268;10;A;184;2080;35754,21;D;1;60;10;50;01/01/2017;09/12/2017
B92271;7;A;90;1185;12671,92;G;2;68;10;50;01/01/2017;21/11/2017
B92272;8;S;150;1990;28512,5;D;2;33;10;50;01/01/2017;24/11/2017
B92274;10;A;110;1135;12234,82;D;1;26;6;50;07/04/2017;29/07/2017
B92274;10;A;68;1085;10896,4;D;1;26;6;50;01/01/2017;06/04/2017
B92275;9;A;71;1267;12963,02;D;1;27;8;50;01/01/2017;19/11/2017
B92276;3;A;150;1820;27549,88;D;1;49;10;50;18/02/2017;30/10/2017
B92276;3;A;150;1820;27549,88;D;1;49;10;50;31/10/2017;31/12/2017
B92277;10;A;71;1895;14158,08;D;1;44;10;10;01/01/2017;19/11/2017
B92278;10;A;101;1165;15863,73;G;1;34;10;50;01/01/2017;20/12/2017
B92279;10;A;102;1205;13900,25;G;2;47;10;50;12/01/2017;14/09/2017
B92279;10;A;102;1205;13900,25;G;2;47;10;50;15/09/2017;31/12/2017
B92281;1;A;90;1055;13158,43;G;2;42;10;50;01/01/2017;19/11/2017
B92282;8;A;92;1182;15805,56;D;1;31;5;20;01/01/2017;01/12/2017
B92283;8;A;116;1290;15014,55;D;1;28;9;50;01/01/2017;30/11/2017
B92284;10;A;100;1142;11562;D;1;47;10;50;01/01/2017;30/11/2017
B92285;8;A;110;1205;16781,17;D;1;26;8;50;01/01/2017;29/11/2017
B92286;10;A;70;1010;9088,47;D;1;39;10;30;01/01/2017;19/11/2017
B92288;10;A;64;1125;10256,7;D;2;30;9;50;01/01/2017;21/12/2017
B92289;10;A;90;1083;9592,05;G;2;36;10;50;01/01/2017;22/11/2017
B92291;10;A;90;1251;17141,06;D;2;49;7;50;01/01/2017;19/11/2017
B92294;10;A;65;950;10588,14;D;1;43;7;50;01/01/2017;30/11/2017
B92295;1;A;105;1254;16206,43;D;2;52;10;30;01/01/2017;19/10/2017
B92295;1;A;105;1254;16206,43;D;2;52;10;30;20/10/2017;19/11/2017
B92295;1;A;105;1254;16206,43;D;2;52;10;40;20/11/2017;31/12/2017
B92296;4;A;210;1318;24979,32;G;2;48;10;50;01/01/2017;30/11/2017
B92297;1;A;68;1070;12745,59;D;2;62;10;50;01/01/2017;20/11/2017
B92298;1;A;110;1540;19976,11;D;2;52;10;50;01/01/2017;20/11/2017
B92300;4;A;105;1365;17258,37;D;2;36;10;50;01/01/2017;21/12/2017
B92301;10;A;90;1010;12355,93;G;2;31;8;50;01/01/2017;19/11/2017
B92302;10;A;45;845;6554,82;G;1;19;1;40;01/01/2017;17/11/2017
B92302;10;A;45;845;6554,82;G;1;19;1;50;18/11/2017;31/12/2017
B92303;9;A;100;1216;12585,37;D;1;37;10;50;12/01/2017;31/12/2017
B92304;7;A;192;1203;18442,1;G;1;27;8;50;10/02/2017;30/11/2017
B92304;7;A;192;1203;18442,1;G;1;27;8;50;01/01/2017;09/02/2017
B92305;4;A;126;1515;16003,29;D;1;40;10;50;01/01/2017;08/12/2017
B92306;8;A;150;1640;29852,85;D;1;47;10;50;01/01/2017;20/11/2017
B92307;10;A;110;1013;10299,79;G;1;58;10;50;01/01/2017;19/11/2017
B92308;4;A;90;1367;13221,9;D;1;35;10;50;01/01/2017;19/11/2017
B92309;6;A;163;2100;30591,01;D;2;32;10;50;23/06/2017;18/12/2017
B92309;7;A;120;1470;24610,73;D;2;32;10;50;01/01/2017;22/06/2017
B92310;8;S;110;1453;19454,58;G;1;38;10;20;16/04/2017;19/11/2017
B92310;8;S;110;1453;19454,58;G;1;38;10;20;01/01/2017;15/04/2017
B92311;10;A;74;905;7747,42;G;2;41;10;30;01/01/2017;19/11/2017
B92312;4;A;90;1182;13886,86;G;2;34;10;50;01/01/2017;29/11/2017
B92313;10;A;60;988;9230,18;G;1;77;10;50;01/01/2017;30/11/2017
B92314;1;S;117;1213;15619,57;G;1;37;7;50;01/01/2017;20/11/2017
B92315;10;A;54;970;7309,87;G;2;30;10;50;01/01/2017;19/11/2017
B92316;1;A;132;1440;18417,87;G;1;34;10;50;01/01/2017;19/11/2017
B92317;3;A;105;1095;14575,09;D;2;29;8;50;22/07/2017;20/11/2017
B92317;3;A;105;1095;14575,09;D;2;29;8;50;17/07/2017;21/07/2017
B92317;6;A;120;1180;12883,06;G;2;29;8;50;01/01/2017;16/07/2017
B92318;10;A;90;1230;11757,97;D;2;46;10;50;01/01/2017;20/11/2017
B92319;4;A;120;1411;19516,33;G;1;55;10;50;01/01/2017;23/12/2017
B92320;4;S;75;1360;16895,08;D;1;46;10;50;06/03/2017;25/11/2017
B92320;10;S;64;1135;10420,31;D;1;46;10;50;01/01/2017;05/03/2017
B92321;10;A;100;1300;15048,71;D;1;57;10;50;01/01/2017;22/11/2017
B92322;10;A;68;975;8263,92;D;1;32;7;50;01/01/2017;19/11/2017
B92323;4;A;90;1140;11765,2;D;1;27;4;20;01/01/2017;24/04/2017
B92323;7;A;170;1340;23709,86;D;1;27;4;20;04/07/2017;30/11/2017
B92323;7;A;170;1340;23709,86;D;1;27;4;20;25/04/2017;03/07/2017
B92324;10;A;100;1450;18777,95;D;1;35;10;50;01/01/2017;13/01/2017
B92324;10;A;110;1378;16222,44;D;1;35;10;50;08/10/2017;03/12/2017
B92324;10;A;71;1155;11026,17;D;1;35;10;50;14/01/2017;07/10/2017
B92326;9;A;70;1049;9828,24;D;1;39;10;50;01/01/2017;21/10/2017
B92326;9;A;70;1049;9828,24;D;1;39;10;50;22/10/2017;30/11/2017
B92327;10;A;130;1060;15090,66;G;2;34;9;50;01/01/2017;16/09/2017
B92328;9;A;120;1553;20037,77;D;1;42;10;50;01/01/2017;01/12/2017
B92329;9;A;75;1025;9519,3;G;2;30;9;50;01/01/2017;19/11/2017
B92330;10;A;60;805;7793,65;G;1;31;10;50;01/01/2017;24/06/2017
B92330;10;A;60;805;7793,65;G;1;31;10;50;25/06/2017;30/11/2017
B92331;10;A;150;1415;23804,04;D;2;38;10;20;01/01/2017;20/11/2017
B92332;1;A;69;840;8709,58;G;2;44;10;50;01/01/2017;20/11/2017
B92333;10;A;116;1135;18957,04;G;1;61;10;50;01/01/2017;19/11/2017
B92334;1;A;68;1070;13211,69;D;2;26;5;50;01/01/2017;19/11/2017
B92335;9;A;80;990;11094,68;G;2;30;9;50;01/01/2017;28/12/2017
B92336;5;A;105;1538;20466,85;D;1;39;10;50;01/01/2017;29/11/2017
B92338;10;A;90;1220;11370,37;D;1;40;10;50;01/01/2017;19/11/2017
B92339;8;A;126;1400;20162,6;D;2;38;10;50;01/01/2017;23/11/2017
B92340;4;A;100;1090;12088,14;G;1;28;10;50;01/01/2017;28/12/2017
B92342;0;S;140;1360;23658,54;D;2;39;10;50;03/04/2017;19/11/2017
B92342;0;S;140;1360;23658,54;D;2;39;10;50;21/03/2017;31/03/2017
B92342;0;S;140;1360;23658,54;D;2;39;10;50;01/04/2017;02/04/2017
B92342;10;S;150;1320;23535,5;D;2;39;10;50;01/01/2017;19/02/2017
B92342;10;S;150;1320;23535,5;D;2;39;10;50;20/02/2017;20/03/2017
B92344;10;A;63;805;6500;G;1;39;10;50;01/01/2017;19/11/2017
B92345;10;A;110;1259;14854,28;D;2;31;6;50;01/01/2017;19/11/2017
B92346;10;A;60;910;7062,26;G;2;26;8;50;01/01/2017;25/11/2017
B92347;8;S;170;1285;17926,83;G;1;29;10;50;01/01/2017;20/11/2017
B92348;10;A;197;1905;46813,22;D;1;67;10;50;01/01/2017;19/11/2017
B92350;9;A;150;1326;18499,86;D;1;66;10;50;01/01/2017;19/11/2017
B92351;9;S;163;1430;26405,67;D;1;51;10;50;01/01/2017;19/11/2017
B92352;2;A;115;1475;15368,07;D;1;33;10;20;01/01/2017;26/11/2017
B92353;2;A;135;1350;15881,87;D;1;72;10;50;01/01/2017;29/11/2017
B92354;4;S;90;1266;14634,15;D;2;27;9;50;01/01/2017;15/03/2017
B92355;0;A;150;1445;22572,88;D;1;44;10;50;08/05/2017;31/12/2017
B92355;0;A;150;1445;22572,88;D;1;44;10;50;21/01/2017;07/05/2017
B92356;3;A;110;1435;22042,16;D;1;50;10;50;01/01/2017;23/11/2017
B92358;5;A;110;1205;14308,94;G;1;49;10;50;01/01/2017;04/12/2017
B92359;10;A;95;1395;18299,62;D;2;33;10;50;01/01/2017;25/04/2017
B92360;9;A;125;1525;17520,33;D;2;50;10;50;01/01/2017;12/12/2017
B92361;1;A;130;1428;20134,36;D;1;42;10;50;01/01/2017;19/11/2017
B92362;7;A;105;1170;12721,47;D;1;73;10;50;01/01/2017;24/11/2017
B92363;9;A;64;1133;9656,43;D;1;27;8;50;01/01/2017;18/12/2017
B92364;1;A;85;970;11293,31;G;1;32;10;50;11/01/2017;28/12/2017
B92364;1;A;85;970;11293,31;G;1;32;10;50;29/12/2017;31/12/2017
B92367;1;A;128;1420;18288,72;D;2;33;10;50;01/01/2017;19/11/2017
B92368;10;A;110;1230;13887,01;G;1;65;10;50;01/01/2017;29/11/2017
B92369;5;A;90;1095;13790,61;D;2;27;7;30;01/01/2017;30/11/2017
B92370;10;A;75;955;8780,41;G;2;54;10;50;01/01/2017;28/01/2017
B92370;10;A;75;1050;9977,7;G;2;54;10;50;29/01/2017;22/11/2017
B92371;4;A;115;1305;20975,61;D;1;28;10;40;13/02/2017;31/12/2017
B92372;10;A;150;1480;22135,33;D;1;59;10;50;01/01/2017;19/11/2017
B92374;10;A;100;1320;12287,04;D;1;75;10;30;01/01/2017;24/11/2017
B92375;8;A;90;1318;14487,81;D;2;67;10;0;01/01/2017;29/11/2017
B92376;0;A;99;930;12945,59;G;1;56;10;50;31/03/2017;03/12/2017
B92376;10;A;54;940;7016,7;G;1;56;10;50;01/01/2017;30/03/2017
B92377;6;S;90;1225;13660,07;D;2;53;10;30;01/01/2017;14/12/2017
B92379;10;A;90;1300;17101,89;D;2;27;7;50;01/01/2017;22/12/2017
B92380;10;A;85;965;7906;G;1;46;10;50;01/01/2017;21/12/2017
B92381;6;A;105;1301;19733,37;D;1;26;7;50;01/01/2017;29/11/2017
B92382;7;A;71;1155;10300,81;D;1;42;10;50;01/01/2017;21/11/2017
B92383;4;A;84;1520;17970,26;D;1;44;10;50;01/01/2017;19/11/2017
B92384;9;A;60;860;6875,93;G;2;52;10;50;01/01/2017;30/11/2017
B92385;6;A;100;1142;13364,84;D;2;27;9;50;01/01/2017;19/11/2017
B92386;8;A;70;1003;10058,68;D;2;38;10;50;01/01/2017;28/11/2017
B92387;8;A;150;1415;25755,26;D;2;30;10;50;01/01/2017;31/12/2017
B92388;5;A;140;1591;18764,74;D;1;47;10;50;30/01/2017;31/12/2017
B92389;4;A;105;1095;14575,09;D;2;35;10;50;01/01/2017;20/11/2017
B92390;10;A;100;1305;15203,25;D;1;48;10;10;01/01/2017;19/11/2017
B92391;7;A;92;1072;13490,96;D;2;38;10;50;01/01/2017;21/11/2017
B92392;8;A;140;1315;17544,71;D;2;50;10;50;02/02/2017;31/12/2017
B92393;10;A;110;1375;18009,64;D;1;26;8;50;14/03/2017;19/11/2017
B92393;10;A;90;1020;9813,4;G;1;26;8;50;01/01/2017;13/03/2017
B92394;10;A;75;1034;9279,04;G;1;26;7;50;01/01/2017;15/12/2017
B92395;1;A;200;2385;35214,05;D;1;31;10;50;01/01/2017;19/11/2017
B92396;1;S;105;1239;19950,71;D;1;34;10;50;01/01/2017;21/11/2017
B92398;7;S;90;1302;14738,21;D;1;28;3;0;01/01/2017;20/11/2017
B92399;4;A;75;1294;15778,82;D;1;46;10;50;01/01/2017;19/11/2017
B92400;7;A;70;1078;13317,62;D;2;61;10;50;04/01/2017;31/12/2017
B92401;10;A;110;1176;12924,21;G;2;45;10;50;01/01/2017;27/11/2017
B92402;1;A;80;1040;14169,55;G;2;44;10;50;01/01/2017;19/11/2017
B92403;5;A;115;1305;20975,61;D;1;44;10;50;01/01/2017;19/11/2017
B92404;8;A;90;1300;16347,95;D;2;52;10;50;02/02/2017;31/12/2017
B92405;10;A;170;1525;28148,94;D;1;59;10;50;01/01/2017;20/11/2017
B92407;10;A;102;1205;13131,79;G;1;38;10;50;01/01/2017;19/11/2017
B92408;5;A;130;1250;18981,77;D;1;54;10;50;01/01/2017;10/12/2017
B92409;10;A;125;1300;15587,22;G;2;45;10;50;01/01/2017;30/11/2017
B92410;4;A;61;1010;9370,46;G;1;44;10;50;01/01/2017;23/11/2017
B92411;1;A;130;1428;19203,64;D;1;56;10;50;01/01/2017;22/11/2017
B92412;8;A;60;1100;10451,72;D;1;25;3;40;01/01/2017;19/11/2017
B92413;8;S;235;1910;59030,63;D;1;54;10;50;01/01/2017;19/11/2017
B92414;1;A;218;1900;51692,13;D;1;35;10;10;06/11/2017;19/11/2017
B92414;1;A;218;1900;51692,13;D;1;35;10;20;01/01/2017;05/11/2017
B92415;8;A;122;1310;20650,41;D;2;50;10;20;01/01/2017;26/11/2017
B92416;10;A;125;1495;17206,98;D;1;32;10;50;01/01/2017;19/11/2017
B92417;6;A;110;1495;20326,44;D;1;60;10;50;01/01/2017;23/11/2017
B92418;3;A;90;1266;16951,22;D;2;26;5;50;01/01/2017;04/11/2017
B92418;3;A;90;1266;16951,22;D;2;26;5;50;05/11/2017;31/12/2017
B92419;9;A;110;1176;13170,02;G;1;66;10;50;01/01/2017;30/11/2017
B92420;10;A;170;1520;23944,32;G;1;50;10;50;01/01/2017;20/11/2017
B92421;10;A;110;1190;12263,58;G;1;35;10;20;01/01/2017;19/11/2017
B92422;7;A;190;2455;41376,16;D;2;33;10;30;14/05/2017;19/11/2017
B92422;7;A;190;2455;41376,16;D;2;33;10;30;01/01/2017;13/05/2017
B92423;10;A;90;1078;10554,36;G;1;34;6;20;01/01/2017;19/11/2017
B92424;5;A;90;1290;16956,86;D;1;69;10;50;01/01/2017;24/11/2017
B92427;3;A;105;1385;19026,9;D;1;37;10;50;01/01/2017;19/11/2017
B92428;10;A;68;1068;9926,83;D;1;33;6;0;01/01/2017;19/11/2017
B92430;10;A;80;1175;11764,23;D;1;47;10;20;01/01/2017;19/11/2017
B92431;9;A;109;1743;25708,12;D;2;51;10;50;01/01/2017;19/11/2017
B92432;8;A;70;935;8403,04;D;1;70;10;50;19/01/2017;31/12/2017
B92433;7;A;140;1335;18819,03;D;2;27;6;50;01/01/2017;04/12/2017
B92434;7;A;90;1197;14183,87;D;2;31;10;50;01/01/2017;30/11/2017
B92435;10;A;110;1397;20081,3;D;1;36;10;30;01/01/2017;30/11/2017
B92436;10;A;90;1165;13074,72;D;1;66;10;50;01/01/2017;19/11/2017
B92437;8;S;110;1425;18742,76;D;1;49;10;50;01/01/2017;18/12/2017
